Ratio.H.L.TotProt.R1.LOG2	Ratio.H.L.TotProt.R2.LOG2	Ratio.H.L.TotProt.R3.LOG2	T-test Significant 	Median_Log2.H.M.	p.value	t.statistic	-Log T-test p-value 	T-test q-value 	T-test Difference 	Protein.ID	Protein.Names	Gene.Name
0.273099988698959	0.162799999117851	0.418000012636185		0.273099988698959	0.0130590535856289	-8.66478584720773	1.21274507496127	0.125082730709508	0.284633333484332	Q9Y2S7	Polymerase delta-interacting protein 2	POLDIP2
0.280800014734268	-0.437599986791611	0.273200005292892		0.273200005292892	0.885581798902228	0.162881467678437	0.0527713179621648	0.917664199631538	0.0388000110785166	P15924	Desmoplakin	DSP
0.276800006628037	0.273400008678436	0.270000010728836	+	0.273400008678437	0.0130590535856289	-8.66478584720773	4.28779457351377	0.00763507718123603	0.273400008678436	Q9HB58-2	Isoform 2 of Sp110 nuclear body protein	SP110
0.198699995875359	0.348600000143051	0.273649990558624		0.273649998009205	0.0130590535856289	-8.66478584720773	1.61789639578746	0.0739907652241142	0.273649995525678	Q9Y2Y0-2	Isoform 2 of ADP-ribosylation factor-like protein 2-binding protein	ARL2BP
0.273800015449524	0.19760000705719	0.349999994039536		0.273800000548363	0.0248592643288878	6.22356368202428	1.60451174294757	0.0746800264980493	0.273800005515416	E7ENR5	U3 small nucleolar ribonucleoprotein protein IMP4 (Fragment)	IMP4
0.273900002241135	0.11879999935627	0.347099989652634		0.273900002241135	0.0130590535856289	-8.66478584720773	1.17340872987805	0.133016339785116	0.246599997083346	Q13325	Interferon-induced protein with tetratricopeptide repeats 5	IFIT5
0.274500012397766	0.23649999499321	0.620500028133392		0.274500012397766	0.0908370924004806	3.08747607188953	1.0417367755501	0.163647400801423	0.377166678508123	A0A0A6YYF2	HCG1811249, isoform CRA_e	LAMA3
1.4157999753952	0.274699985980988	0.0839999988675117		0.274699985980988	0.290824776957724	1.42252384735871	0.536368606647032	0.383176228146006	0.591499986747901	A0A024R1M8	Apolipoprotein L, 2, isoform CRA_a	APOL2
0.0795999988913536	0.463299989700317	0.274699985980988		0.274699985980988	0.0130590535856289	-8.66478584720773	0.876086141407994	0.21397242263361	0.272533324857553	P62424	60S ribosomal protein L7a	RPL7A
0.366400003433228	0.274800002574921	-0.0944999977946281		0.274800002574921	0.325052850857414	1.29362148967982	0.488046022132887	0.417005910979334	0.182233336071173	E9PS00	Fatty acid desaturase 3	FADS3
0.223800003528595	0.274800002574921	0.327199995517731		0.274800002574921	0.0130590535856289	-8.66478584720773	1.9372000443337	0.0510663782788379	0.275266667207082	Q2NL82	Pre-rRNA-processing protein TSR1 homolog	TSR1
0.274899989366531	0.279700011014938	0.207499995827675	+	0.274899989366531	0.00831347218085983	10.8990261447331	2.08021755227598	0.0445240350973074	0.254033332069715	P26196	Probable ATP-dependent RNA helicase DDX6	DDX6
0.351799994707108	0.234999999403954	0.275599986314774		0.275599986314774	0.0130590535856289	-8.66478584720773	1.85734748683382	0.0549101595630776	0.287466660141945	Q15075	Early endosome antigen 1	EEA1
0.696200013160706	-0.144800007343292	0.275700002908707		0.275700002908707	0.373878925750112	1.13561569807952	0.427269013819741	0.462940773842982	0.275700002908707	A0A142I7X2	NUP98/PHF23 fusion 2 protein (Fragment)	NA
0.275700002908707	0.275000005960464	0.314300000667572	+	0.275700002908707	0.00202194375345047	22.2052720188906	2.69423092980675	0.0245731559734351	0.288333336512248	H0YN26	Acidic leucine-rich nuclear phosphoprotein 32 family member A	ANP32A
0.289000004529953	0.234500005841255	0.275700002908707	+	0.275700002908707	0.0130590535856289	-8.66478584720773	2.42354684523366	0.0321789497336215	0.266400004426638	Q86W92-4	Isoform 4 of Liprin-beta-1	PPFIBP1
0.275799989700317	0.156100004911423	0.423700004816055		0.275799989700317	0.0130590535856289	-8.66478584720773	1.17790993312828	0.132002693939022	0.285199999809265	P60866	40S ribosomal protein S20	RPS20
0.383399993181229	0.169400006532669	0.276399999856949		0.276399999856949	0.0464975262097979	4.47419507320317	1.33257015218044	0.10552630059833	0.276399999856949	A0A024R7J7	DDA1, isoform CRA_a	DDA1
0.276699990034103	0.116599999368191	0.349400013685226		0.276699990034103	0.0692342510460358	3.60022877731587	1.15967900244976	0.135763831702439	0.24756666769584	B3KN55	cDNA FLJ13636 fis, clone PLACE1011160, highly similar to RING finger protein 14	NA
0.27700001001358	0.564199984073639	0.266099989414215		0.27700001001358	0.0633506560986901	3.78173398159265	1.19824888348372	0.127527355825557	0.369099994500478	O94929-2	Isoform 2 of Actin-binding LIM protein 3	ABLIM3
0.27700001001358	0.312200009822845	0.16609999537468		0.27700001001358	0.0130590535856289	-8.66478584720773	1.53403380474293	0.0814056272505626	0.251766671737035	Q5JRA6-2	Isoform 2 of Transport and Golgi organization protein 1 homolog	MIA3
0.0121999997645617	0.277300000190735	0.473899990320206		0.277300000190735	0.197476761524865	1.90227885458985	0.704484013507818	0.284330988674209	0.254466663425167	H7C0G7	Non-homologous end-joining factor 1 (Fragment)	NHEJ1
0.166600003838539	0.277599990367889	0.360199987888336		0.277599990367889	0.0130590535856289	-8.66478584720773	1.38638881192501	0.0986482880156542	0.268133327364922	Q9BSH4	Translational activator of cytochrome c oxidase 1	TACO1
0.307200014591217	0.0971999987959862	0.27810001373291		0.27810001373291	0.0130590535856289	-8.66478584720773	1.129528034194	0.1419363247589	0.227500009040038	Q96BH1	E3 ubiquitin-protein ligase RNF25	RNF25
0.278549998998642	0.20720000565052	0.349900007247925		0.278550006449223	0.0211782894875277	6.76191672344684	1.67410911208933	0.0688899898656517	0.278550003965696	A0A024R2L1	Testicular tissue protein Li 224	WDR48
0.172600001096725	0.311199992895126	0.279300004243851		0.279300004243851	0.0260860494361122	6.06970130964681	1.58359168701969	0.0767720436962592	0.254366666078568	G3V529	ATP-dependent RNA helicase DDX24	DDX24
0.279399991035461	0.212899997830391	0.322299987077713		0.279399991035461	0.0130590535856289	-8.66478584720773	1.87094600404908	0.0541739225076215	0.271533325314522	Q8N7H5-3	Isoform 3 of RNA polymerase II-associated factor 1 homolog	PAF1
0.279799997806549	0.166899994015694	0.408699989318848		0.279799997806549	0.0551025155983994	4.08193063332339	1.25882857405498	0.117015711204374	0.28513332704703	A8K7F6	cDNA FLJ78244, highly similar to Homo sapiens eukaryotic translation initiation factor 4A, isoform 1 (EIF4A1), mRNA	NA
0.279799997806549	0.199599996209145	0.328799992799759		0.279799997806549	0.0130590535856289	-8.66478584720773	1.72159663400839	0.0650400517507558	0.269399995605151	Q15008	26S proteasome non-ATPase regulatory subunit 6	PSMD6
0.17739999294281	0.418700009584427	0.279900014400482		0.279900014400482	0.0130590535856289	-8.66478584720773	1.27708900000988	0.11380249385348	0.292000005642573	Q9NVT9	Armadillo repeat-containing protein 1	ARMC1
0.268099993467331	0.280000001192093	0.458299994468689		0.280000001192093	0.0130590535856289	-8.66478584720773	1.49462527517862	0.0858131662931416	0.335466663042704	Q9Y399	28S ribosomal protein S2, mitochondrial	MRPS2
0.280099987983704	-0.0200999993830919	0.580299973487854		0.280099987052381	0.247456291632922	1.61608071517481	0.606501501871705	0.338763691645503	0.280099987362822	B4DE48	cDNA FLJ53824, highly similar to Sorting nexin-17	NA
0.23989999294281	0.280099987983704	0.325700014829636	+	0.280099987983704	0.00764145713112155	11.3739619718602	2.11682381904932	0.0429936928602655	0.281899998585383	B7Z6H4	DNA-directed RNA polymerase subunit	NA
0.280099987983704	0.405099987983704	0.155100002884865		0.280099995434284	0.0130590535856289	-8.66478584720773	1.21874490033886	0.123893151028519	0.280099992950757	Q9Y3D3	28S ribosomal protein S16, mitochondrial	MRPS16
0.191799998283386	0.36149999499321	0.280200004577637		0.280200004577637	0.0130590535856289	-8.66478584720773	1.52684178897644	0.0821839838293213	0.277833332618078	Q5JPH6	Probable glutamate--tRNA ligase, mitochondrial	EARS2
0.271499991416931	0.280400007963181	0.379299998283386		0.280400007963181	0.0121608806078862	8.98520705905811	1.91503497528549	0.052299018005645	0.310399999221166	A0A087WXM6	60S ribosomal protein L17 (Fragment)	RPL17
0.0839999988675117	0.478199988603592	0.281100004911423		0.281099993735552	0.0130590535856289	-8.66478584720773	0.878900044117736	0.213120971513904	0.281099997460842	Q24JU4	Eukaryotic translation initiation factor 3 subunit A	EIF3A
0.334699988365173	0.281100004911423	0.203299999237061		0.281100004911423	0.018965627379618	7.15763601517374	1.72203278633884	0.0650400517507558	0.273033330837886	A0A0A6YYL4	Coronin	CORO7-PAM16
0.292199999094009	0.281399995088577	-0.234099999070168		0.281399995088577	0.581504379884993	0.651651531521699	0.23544700982164	0.655838734437662	0.113166665037473	B3KSB3	cDNA FLJ35912 fis, clone TESTI2010180, highly similar to TBC1 domain family member 10A	NA
0.281399995088577	0.18979999423027	0.41949999332428		0.281399995088577	0.0130590535856289	-8.66478584720773	1.3276894766948	0.106014031473976	0.296899994214376	Q16643	Drebrin	DBN1
0.281800001859665	0.198100000619888	0.316100001335144		0.281800001859665	0.0130590535856289	-8.66478584720773	1.76952869194783	0.0612127192586555	0.265333334604899	Q6NXR8	40S ribosomal protein S3a	RPS3A
0.282599985599518	0.261799991130829	0.400299996137619		0.282599985599518	0.0130590535856289	-8.66478584720773	1.73899548564268	0.0637407448197186	0.314899990955989	Q14157-4	Isoform 4 of Ubiquitin-associated protein 2-like	UBAP2L
0.0773999989032745	0.307399988174438	0.283100008964539		0.283100008964539	0.0926924663586261	3.05166554085224	1.03295556200598	0.166055083184275	0.222633332014084	A0A024R6K1	Cyclin K, isoform CRA_c	CCNK
0.283250004053116	0.260300010442734	0.306199997663498	+	0.283250004053116	0.0130590535856289	-8.66478584720773	2.66131865535134	0.0252774656248812	0.283250004053116	Q5JVS0-2	Isoform 2 of Intracellular hyaluronan-binding protein 4	HABP4
0.320100009441376	0.284050017595291	0.247999995946884	+	0.28405000269413	0.0130590535856289	-8.66478584720773	2.27358070964746	0.03782282702764	0.284050007661184	Q9NP72	Ras-related protein Rab-18	RAB18
0.284799993038177	0.346199989318848	0.18350000679493		0.284799993038177	0.0130590535856289	-8.66478584720773	1.53467606025032	0.0813560071894807	0.271499996383985	Q14289	Protein-tyrosine kinase 2-beta	PTK2B
0.518800020217896	0.0513999983668327	0.285100013017654		0.285100009292364	0.168958184548654	2.11299819532351	0.772220770975879	0.253536311309911	0.285100010534128	B6VEX5	Abl-interactor 1 variant 72	NA
0.285100013017654	0.139400005340576	0.32710000872612		0.285100013017654	0.0478645897926684	4.40505742734574	1.31998565880602	0.107062778367801	0.25053334236145	B0ZBD0	40S ribosomal protein S19	RPS19
0.230000004172325	0.285199999809265	0.344900012016296		0.285199999809265	0.0130590535856289	-8.66478584720773	1.8817929472209	0.0536042779860854	0.286700005332629	Q13868	Exosome complex component RRP4	EXOSC2
0.160300001502037	0.316700011491776	0.285400003194809		0.285400003194809	0.0130590535856289	-8.66478584720773	1.4739647181685	0.0879548175104418	0.254133338729541	Q6IBH6	RPL26 protein	RPL26
0.300599992275238	0.270900011062622	0.28575000166893	+	0.28575000166893	0.0130590535856289	-8.66478584720773	3.04622735098628	0.018560553750332	0.28575000166893	Q6NZX3	5-nucleotidase, ecto (CD73)	NT5E
-0.0741999968886375	0.613300025463104	0.28600001335144		0.28600001335144	0.300238741057473	1.38528000033648	0.522533284756208	0.393252059538812	0.275033347308636	P46779	60S ribosomal protein L28	RPL28
0.286100000143051	0.180899992585182	0.428799986839294		0.286100000143051	0.0130590535856289	-8.66478584720773	1.27334580340987	0.114258846442438	0.298599993189176	V9HWJ8	Epididymis secretory protein Li 283	HEL-S-283
0.286500006914139	-0.0698999986052513	0.356700003147125		0.286500006914139	0.0130590535856289	-8.66478584720773	0.54541202365445	0.377416445013175	0.191100003818671	Q8WVC2	40S ribosomal protein S21	RPS21
0.287499994039536	0.223100006580353	0.314200013875961	+	0.287499994039536	0.00953378375026052	10.1682124319579	2.02073470339739	0.0475481687255242	0.274933338165283	A0A024R7T3	Heterogeneous nuclear ribonucleoprotein F, isoform CRA_a	HNRPF
0.552200019359589	0.0248000007122755	0.288500010967255		0.288500010035932	0.0130590535856289	-8.66478584720773	0.702059284248003	0.285441267775132	0.288500010346373	P53675-2	Isoform 2 of Clathrin heavy chain 2	CLTCL1
0.329499989748001	0.288700014352798	0.225500002503395		0.288700014352798	0.0113751274078129	9.29591110628272	1.94404373030164	0.0506881221305459	0.281233335534732	A0A0C4DGS0	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6	NDUFA6
0.103900000452995	0.307300001382828	0.289299994707108		0.289299994707108	0.0695241464692838	3.59186566170826	1.15786433513852	0.135914954141844	0.233499998847644	E9PGM9	RNA-binding protein 6	RBM6
0.254299998283386	0.324600011110306	0.289449989795685	+	0.289450004696846	0.0130590535856289	-8.66478584720773	2.31160547523237	0.0356916352218046	0.289449999729792	Q9UBF2-2	Isoform 2 of Coatomer subunit gamma-2	COPG2
0.276300013065338	0.449600011110306	0.289700001478195		0.289700001478195	0.0259904547841571	6.08130306369134	1.58518612109685	0.0767311202094212	0.338533341884613	A0A024R0Y5	ATP-dependent 6-phosphofructokinase	PFKM
0.204999998211861	0.289900004863739	0.449299991130829		0.289900004863739	0.048063828900283	4.39522222897809	1.31818163512886	0.107129642372115	0.314733331402143	P31431-2	Isoform 2 of Syndecan-4	SDC4
0.852299988269806	0.289900004863739	-0.100199997425079		0.289900004863739	0.0130590535856289	-8.66478584720773	0.473859255027393	0.427727074839987	0.347333331902822	Q96EN8	Molybdenum cofactor sulfurase	MOCOS
0.371699988842011	0.0392999984323978	0.290399998426437		0.290399998426437	0.144451298060229	2.33702216463432	0.840278551800771	0.226937908865604	0.233799995233615	A0A024QZX9	KCCR13L, isoform CRA_a	LOC221955
0.290450006723404	0.198699995875359	0.382200002670288		0.290449999272824	0.0316893919259488	5.48309686289097	1.4990861013043	0.0855066418741442	0.29045000175635	A0A1B0GTI0	Ceroid-lipofuscinosis neuronal protein 5 (Fragment)	CLN5
0.29109999537468	0.206300005316734	0.354000002145767		0.29109999537468	0.0130590535856289	-8.66478584720773	1.65778554052229	0.0704067103274222	0.283800000945727	P62906	60S ribosomal protein L10a	RPL10A
0.29109999537468	0.292699992656708	0.135800004005432		0.29109999537468	0.0130590535856289	-8.66478584720773	1.35675122224013	0.10235193508121	0.239866664012273	Q9NZB2	Constitutive coactivator of PPAR-gamma-like protein 1	FAM120A
0.067500002682209	0.308800011873245	0.291799992322922		0.291799992322922	0.0130590535856289	-8.66478584720773	0.98569404884592	0.178464243112957	0.222700002292792	Q71U35	Transcriptional enhancer factor TEF-5	NA
0.292199999094009	0.165399998426437	0.418999999761581		0.292199999094009	0.0574177209920466	3.99136625976245	1.24095404968942	0.119887857584286	0.292199999094009	P23610	Factor VIII intron 22 protein	F8A1
0.292499989271164	0.153799995779991	0.44420000910759		0.292499989271164	0.0713740464404835	3.53966084830231	1.14645968205233	0.13842239272793	0.296833331386248	B5BU99	High glucose-regulated protein 8	YTHDF2
0.292600005865097	0.452300012111664	-0.290399998426437		0.292600005865097	0.571220037109652	0.671220308538867	0.243196566894454	0.64704570575255	0.151500006516775	O95479	GDH/6PGL endoplasmic bifunctional protein	H6PD
0.292600005865097	0.219999998807907	0.479699999094009		0.292600005865097	0.0130590535856289	-8.66478584720773	1.29597680843386	0.110587556408788	0.330766667922338	Q6NXE6-2	Isoform 2 of Armadillo repeat-containing protein 6	ARMC6
0.293199986219406	0.260199993848801	0.957099974155426		0.293199986219406	0.156807114529571	2.21806187458956	0.804634238028551	0.240374977245824	0.503499984741211	O00391	Sulfhydryl oxidase 1	QSOX1
0.293300002813339	0.282499998807907	0.367900013923645	+	0.293300002813339	0.00720599788199025	11.716445421751	2.14230586993719	0.0419303840103674	0.314566671848297	A0A024R904	Calcyclin binding protein, isoform CRA_a	CACYBP
0.0581000000238419	0.640999972820282	0.293900012969971		0.293900012969971	0.0130590535856289	-8.66478584720773	0.721858767815613	0.276366796088539	0.330999995271365	P60468	Protein transport protein Sec61 subunit beta	SEC61B
0.294200003147125	0.375900000333786	0.279199987649918	+	0.294200003147125	0.0130590535856289	-8.66478584720773	2.05078839117058	0.0459595331100286	0.316433330376943	Q9UL03-3	Isoform 3 of Integrator complex subunit 6	INTS6
0.294400006532669	0.461499989032745	0.0417999997735024		0.294400006532669	0.16110669134039	2.17964955211794	0.792886423033731	0.244840088022794	0.265899998446306	A0A024RA75	3-hydroxyisobutyrate dehydrogenase	HIBADH
0.294400006532669	0.371699988842011	0.101999998092651		0.294400006532669	0.0856656942540751	3.19306421103138	1.06719306478865	0.157027174018692	0.256033331155777	O60427	Fatty acid desaturase 1	FADS1
0.295049995183945	0.438100010156631	0.151999995112419		0.295050002634525	0.0702033260342371	3.57246814724813	1.1536423062274	0.136929917661186	0.295050000150998	A0A024R9Z6	Ankyrin repeat and MYND domain containing 2, isoform CRA_b	ANKMY2
0.379200011491776	0.295399993658066	0.260699987411499		0.295399993658066	0.0124901689026865	8.8637526314825	1.90343168868686	0.0529384642233008	0.311766664187113	B2R5M9	cDNA, FLJ92537, highly similar to Homo sapiens procollagen-lysine, 2-oxoglutarate 5-dioxygenase (lysine hydroxylase, Ehlers-Danlos syndrome type VI) (PLOD), mRNA	NA
