Ratio.M.L.TotProt.R1.LOG2	Ratio.M.L.TotProt.R2.LOG2	Ratio.M.L.TotProt.R3.LOG2	T-test Significant 	Median_Log2.E.M.	p.value	t.statistic	-Log T-test p-value 	T-test q-value 	T-test Difference 	Protein.ID	Protein.Names	Gene.Name
0.786400020122528	0.630900025367737	0.690299987792969	+	0.690299987792969	0.00413272656393257	15.507160936331	2.38376332826216	0.0183094487399302	0.702533344427745	A8K4A8	cDNA FLJ76156, highly similar to Homo sapiens aspartyl-tRNA synthetase 2 (DARS2), mRNA	NA
0.832199990749359	0.690400004386902	0.646099984645844	+	0.690400004386902	0.00597408289680347	12.8798760627075	2.22372875542376	0.0216054226780064	0.722899993260702	Q14126	Desmoglein-2	DSG2
0.77020001411438	0.610899984836578	0.690549969673157	+	0.690549999475479	0.00440537581070482	15.0165406708417	2.35601702478048	0.0187188594704705	0.690549989541372	M0QZR4	Rho guanine nucleotide exchange factor 1	ARHGEF1
0.800999999046326	0.691200017929077	0.591400027275085	+	0.691200017929077	0.00750983873501402	11.4743425161323	2.12436938894874	0.0243055314687415	0.694533348083496	A0A0F7NGI8	Leucine rich repeat (In FLII) interacting protein 1, isoform CRA_c	LRRFIP1
0.595600008964539	0.691699981689453	0.734000027179718	+	0.691699981689453	0.00367296124075027	16.4548109549777	2.43498365456662	0.0173197371212389	0.673766672611237	Q5H9A7	Metalloproteinase inhibitor 1	TIMP1
0.69225001335144	0.65939998626709	0.725099980831146	+	0.692249983549118	0.00074978174111378	36.499611636247	3.12506515229204	0.00909865446959103	0.692249993483225	B2RCG9	cDNA, FLJ96065, highly similar to Homo sapiens protein phosphatase 4, regulatory subunit 1 (PPP4R1), mRNA	NA
-0.479900002479553	0.758300006389618	0.692900002002716		0.692900002002716	0.505384198546741	0.80483595598741	0.296378340950388	0.549834816392178	0.323766668637594	Q96PU5-2	Isoform 2 of E3 ubiquitin-protein ligase NEDD4-like	NEDD4L
0.816200017929077	0.615700006484985	0.694100022315979	+	0.694100022315979	0.00670809946228005	12.1480534558089	2.17340050670637	0.0229167293808628	0.708666682243347	B4DR80	Serine/threonine-protein kinase 24	STK24
0.741999983787537	0.641600012779236	0.694100022315979	+	0.694100022315979	0.0017479406943522	23.887281706742	2.75747330657175	0.0128732776395588	0.692566672960917	Q9BUL8	Programmed cell death protein 10	PDCD10
0.667999982833862	0.695149958133698	0.722299993038177	+	0.695149987936019	0.000508078076827391	44.3475090872228	3.29406953175013	0.00813540885164563	0.695149978001912	S4R3D6	Methylthioribulose-1-phosphate dehydratase	APIP
0.695299983024597	0.989600002765656	0.607500016689301	+	0.695299983024597	0.0221100680936565	6.61315760071006	1.65540991989825	0.0452359803065866	0.764133334159851	Q9BRU9	rRNA-processing protein UTP23 homolog	UTP23
0.715099990367889	0.69650000333786	0.690999984741211	+	0.69650000333786	0.000108219917984804	96.1194214431694	3.96569279953632	0.00391210945475927	0.70086665948232	V9HWH6	Purine nucleoside phosphorylase	HEL-S-156an
0.697000026702881	0.82039999961853	0.494500011205673	+	0.697000026702881	0.0194816220332018	7.05941544767061	1.71037488674209	0.0417332309432734	0.670633345842361	A0A024R6H1	Serine palmitoyltransferase, long chain base subunit 2, isoform CRA_a	SPTLC2
0.458999991416931	0.697700023651123	0.753799974918365	+	0.697700023651123	0.0195525291487069	7.04621991482741	1.70879705799822	0.0417550049084361	0.636833329995473	Q13895	Bystin	BYSL
0.698000013828278	0.668900012969971	0.742200016975403	+	0.698000013828278	0.000917439170754067	32.9922832003875	3.03742272127931	0.00983835655545666	0.70303334792455	B4DEN6	cDNA FLJ55549, highly similar to 3-ketoacyl-CoA thiolase, peroxisomal (EC 2.3.1.16)	NA
0.853900015354156	0.69980001449585	0.545700013637543	+	0.699800014495849	0.0157819046087588	7.86560138541954	1.80184058597084	0.0366323378110301	0.69980001449585	A0A0S2Z5U6	Pyrroline-5-carboxylate reductase (Fragment)	PYCR2
0.700999975204468	0.76910001039505	0.643700003623962	+	0.700999975204468	0.00263561199840671	19.4401434757393	2.57911852403146	0.0150689292423476	0.704599996407827	Q12769	Nuclear pore complex protein Nup160	NUP160
0.867999970912933	0.701600015163422	0.342799991369247		0.701600015163422	0.0543253221579038	4.11358513004872	1.26499768977516	0.085652701550222	0.637466659148534	D3YTB1	60S ribosomal protein L32 (Fragment)	RPL32
0.699500024318695	0.924799978733063	0.702099978923798	+	0.702099978923798	0.00914495683480174	10.385190615638	2.03881834029453	0.0268874074519563	0.775466660658518	Q96EL2	28S ribosomal protein S24, mitochondrial	MRPS24
0.0931999981403351	0.702600002288818	1.31200003623962		0.702600017189978	0.183919651934904	1.99694599463522	0.735371864375326	0.228383253140165	0.702600012222926	Q96DX7	Tripartite motif-containing protein 44	TRIM44
0.704999983310699	0.738399982452393	0.671599984169006	+	0.704999983310699	0.000747319639492304	36.5597551439766	3.12649360437433	0.00909865446959103	0.704999983310699	B4E253	cDNA FLJ54410, highly similar to Ubiquitously transcribed X chromosometetratricopeptide repeat protein (Fragment)	NA
0.8817999958992	0.705799996852875	0.676400005817413	+	0.705799996852875	0.00714411757828063	11.7676289989268	2.14605140649019	0.0236305407399504	0.754666666189829	E7EVH9	Pseudouridine-5-phosphatase (Fragment)	PUDP
0.706799983978271	0.657899975776672	0.732999980449677	+	0.706799983978271	0.000989096248785769	31.7730105759397	3.00476144522523	0.0100899639243651	0.69923331340154	A0A024R040	Succinyl-CoA:3-ketoacid-coenzyme A transferase	OXCT1
0.70689994096756	0.750899970531464	0.662899971008301	+	0.706899970769882	0.00128892567349036	27.8269698153831	2.8897721135389	0.0111897279389522	0.706899960835775	B4DP77	cDNA FLJ57413, highly similar to Mitochondrial 28S ribosomal protein S10	NA
0.522499978542328	0.707000017166138	0.899600028991699	+	0.707000017166138	0.0227321652295568	6.51891697538768	1.64335919593188	0.0461035319367457	0.709700008233388	Q15058	Kinesin-like protein KIF14	KIF14
0.413300007581711	0.708599984645844	0.773999989032745		0.708599984645844	0.0294675171298986	5.69588879639088	1.53065645533964	0.0546948732223599	0.6319666604201	K7EIG1	Clustered mitochondria protein homolog (Fragment)	CLUH
0.635800004005432	0.709349989891052	0.782899975776672	+	0.709349989891052	0.00356447775646054	16.7046969220423	2.44800409109054	0.0171002779257863	0.709349989891052	Q05397-7	Isoform 7 of Focal adhesion kinase 1	PTK2
0.734799981117249	0.709399998188019	0.521600008010864	+	0.709399998188019	0.0103646136113898	9.74601122811626	1.98444688391277	0.0285822220057266	0.655266662438711	B7ZC39	Endophilin-B2	SH3GLB2
0.707300007343292	0.863300025463104	0.710500001907349	+	0.710500001907349	0.0045516920728596	14.7715827826132	2.34182712614617	0.0189660008986822	0.760366678237915	Q9NPL8	Complex I assembly factor TIMMDC1, mitochondrial	TIMMDC1
0.71085000038147	0.768999993801117	0.652700006961823	+	0.71085000038147	0.00222316657628993	21.1733182553563	2.65302799548738	0.0140957766418814	0.71085000038147	B4DJ65	cDNA FLJ52548, highly similar to Major prion protein	NA
0.845600008964539	0.577899992465973	0.711750030517578	+	0.711750000715256	0.0115841134687192	9.21021357899402	1.93613720903772	0.030453203108364	0.711750010649363	Q15796-2	Isoform Short of Mothers against decapentaplegic homolog 2	SMAD2
0.865599989891052	0.713900029659271	0.527599990367889	+	0.713900029659271	0.0188209489963667	7.18589128449296	1.7253584822112	0.0407707613410819	0.702366669972738	B2R728	cDNA, FLJ93255, highly similar to Homo sapiens solute carrier family 7 (cationic amino acidtransporter, y+ system), member 1 (SLC7A1), mRNA	NA
0.840799987316132	0.715200006961823	0.579699993133545	+	0.715200006961823	0.0110298765494763	9.44275483378794	1.9574293487327	0.0295727736943194	0.711899995803833	A0A1W2PNY5	Elongator complex protein 4	ELP4
0.643700003623962	0.787999987602234	0.715849995613098	+	0.715849995613098	0.00336905576275163	17.1848745760989	2.47249180076036	0.0165340926341446	0.715849995613098	Q53GS7-2	Isoform 2 of Nucleoporin GLE1	GLE1
0.716600000858307	0.728999972343445	0.609499990940094	+	0.716600000858307	0.00305271113397979	18.0576419888182	2.51531428933425	0.0158549023499232	0.685033321380615	A0A024R811	Lactamase, beta 2, isoform CRA_a	LACTB2
0.756099998950958	0.716949999332428	0.677799999713898	+	0.716949999332428	0.000992470532494874	31.7188719650073	3.0032823790383	0.010104257647924	0.716949999332428	F6PQP6	Epsin-2 (Fragment)	EPN2
0.744599997997284	0.718400001525879	0.658699989318848	+	0.718400001525879	0.00128918951063917	27.8241167121953	2.8896832367388	0.0111897279389522	0.707233329614004	Q5VWZ2	Lysophospholipase-like protein 1	LYPLAL1
0.572099983692169	0.719500005245209	0.95440000295639	+	0.719500005245209	0.0214017700975636	6.7253635901103	1.66955030553879	0.0442643233721489	0.748666663964589	Q969S3	Zinc finger protein 622	ZNF622
0.637899994850159	0.719900012016296	0.887199997901917	+	0.719900012016296	0.00947312353273281	10.2011853495172	2.02350679953491	0.0273923577561368	0.748333334922791	Q99615	DnaJ homolog subfamily C member 7	DNAJC7
0.622399985790253	0.720000028610229	1.00839996337891	+	0.720000028610229	0.0211758451079395	6.76231969512126	1.67415924837028	0.0440176682863581	0.78359999259313	Q05BM8	Polypeptide N-acetylgalactosaminyltransferase	GALNT1
0.720400035381317	0.812900006771088	0.627900004386902	+	0.720400005578995	0.00545070472629119	13.4893988687038	2.26354735569109	0.020583970229171	0.720400015513102	P23610	Factor VIII intron 22 protein	F8A1
0.721700012683868	0.646899998188019	0.763899981975555	+	0.721700012683868	0.00230805015608156	20.7789972196812	2.63675475779059	0.0143655126591131	0.710833330949148	Q9Y2Z4	Tyrosine--tRNA ligase, mitochondrial	YARS2
0.723200023174286	0.587000012397766	0.859399974346161	+	0.723199993371964	0.0116170660025242	9.19691121536221	1.93490355490976	0.030453203108364	0.723200003306071	Q6P1K8	General transcription factor IIH subunit 2-like protein	GTF2H2C
0.835900008678436	0.618600010871887	0.724300026893616	+	0.724300026893616	0.00737945978033501	11.5764038545374	2.13197542999432	0.0240855408081319	0.72626668214798	A0A087X142	Septin-8	sep.08
0.52240002155304	0.725000023841858	1.48370003700256		0.725000023841858	0.0896170124290676	3.11159940244428	1.0476095383091	0.125527549408635	0.910366694132487	Q6PG44	HMMR protein (Fragment)	HMMR
0.725600004196167	0.843400001525879	0.481900006532669	+	0.725600004196167	0.023396407638862	6.42242343274147	1.63085082047091	0.0468935434513788	0.683633337418238	Q86WV6	Stimulator of interferon genes protein	TMEM173
0.689300000667572	0.890399992465973	0.726300001144409	+	0.726300001144409	0.0064013116810272	12.4386329058203	2.19373102645861	0.022414756626511	0.768666664759318	P42858	Huntingtin	HTT
0.726700007915497	0.625699996948242	0.88620001077652	+	0.726700007915497	0.0101694921996584	9.84052245464123	1.99270073276271	0.0283494662595194	0.74620000521342	Q8IY95-2	Isoform 2 of Transmembrane protein 192	TMEM192
0.716499984264374	0.738099992275238	0.727299988269806	+	0.727299988269806	7.34939413052809E-05	116.640746743608	4.13374846181567	0.00308493830675683	0.727299988269806	Q9H0R4-2	Isoform 2 of Haloacid dehalogenase-like hydrolase domain-containing protein 2	HDHD2
0.589600026607513	0.727999985218048	0.767599999904633	+	0.727999985218048	0.00597251192129364	12.8815851598757	2.22384297474889	0.0216054226780064	0.695066670576731	Q7L2H7	Eukaryotic translation initiation factor 3 subunit M	EIF3M
0.73199999332428	0.772800028324127	0.691200017929077	+	0.732000023126602	0.00103395829667011	31.0750262177363	2.98549696580842	0.0102781224280629	0.732000013192495	A0A024R5J5	H.sapiens ras-related Hrab6 protein	RAB6A
0.735899984836578	0.801800012588501	0.694700002670288	+	0.735899984836578	0.00175220925017582	23.8580915331655	2.75641403129023	0.0128732776395588	0.744133333365122	Q96JJ7	Protein disulfide-isomerase TMX3	TMX3
0.735899984836578	0.859499990940094	0.612299978733063	+	0.735899984836578	0.00927266666197379	10.3124279942076	2.03279535235681	0.0271184580754879	0.735899984836578	A0A024RAN2	Calpastatin, isoform CRA_a	CAST
0.736150026321411	0.814300000667572	0.657999992370605	+	0.736149996519089	0.00373564206451177	16.3154079114333	2.4276347546101	0.0174705228298692	0.736150006453196	D6W5X3	Solute carrier family 12 (Potassium/chloride transporters), member 9, isoform CRA_d	SLC12A9
0.736800014972687	0.916700005531311	0.556900024414063	+	0.736800014972687	0.0192986236246004	7.09380282337667	1.71447366371575	0.0414721995725928	0.736800014972687	C9JTE9	B-cell receptor-associated protein 29 (Fragment)	BCAP29
0.682699978351593	0.737399995326996	0.792100012302399	+	0.737399995326996	0.00182917195622649	23.3494307320185	2.73774546558463	0.0130644206245868	0.737399995326996	Q8WX93	Palladin	PALLD
0.632799983024597	0.842499971389771	0.737649977207184	+	0.737649977207184	0.00666736949498684	12.1854774402749	2.17604547635433	0.0228881564381311	0.737649977207184	P57081	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4	WDR4
0.745899975299835	0.73769998550415	0.729499995708466	+	0.737699985504151	4.11830958133802E-05	155.821395815451	4.38528100973029	0.0025592599373188	0.73769998550415	Q8N4C8-4	Isoform 4 of Misshapen-like kinase 1	MINK1
0.739000022411346	0.775300025939941	0.652499973773956	+	0.739000022411346	0.00253343766688237	19.8298063525258	2.59628977669597	0.0148610931180646	0.722266674041748	Q9Y2D4	Exocyst complex component 6B	EXOC6B
0.740249991416931	0.606299996376038	0.874199986457825	+	0.740249991416932	0.0107390848682471	9.57185996942459	1.9690327258606	0.0292214949858273	0.740249991416931	Q8WUP2	Filamin-binding LIM protein 1	FBLIM1
0.698599994182587	0.783200025558472	0.740900039672852	+	0.74090000987053	0.00108475958401349	30.3374937231958	2.96466651575219	0.0104940259982373	0.740900019804637	C9JQB1	Nucleoside diphosphate kinase	NME6
0.742999970912933	0.525799989700317	0.781599998474121	+	0.742999970912933	0.0132997797332868	8.58443721903043	1.87615555162021	0.0332206409092157	0.683466653029124	E9PNW4	CD59 glycoprotein	CD59
0.462399989366531	1.02419996261597	0.743299961090088		0.74329997599125	0.0444547896346939	4.58324451756409	1.35208143518461	0.0737396280862124	0.743299971024195	Q96H55	Unconventional myosin-XIX	MYO19
0.584699988365173	0.743799984455109	0.81879997253418	+	0.743799984455109	0.00916991510568111	10.3708517834872	2.03763468517032	0.0268952664575922	0.715766648451487	Q08J23	tRNA (cytosine(34)-C(5))-methyltransferase	NSUN2
0.745500028133392	0.791700005531311	0.715499997138977	+	0.745500028133392	0.00086994503832642	33.8821210036479	3.06050818451424	0.00972704921674502	0.750900010267893	Q8WY22	BRI3-binding protein	BRI3BP
0.789499998092651	0.745599985122681	0.604300022125244	+	0.745599985122681	0.00608251765632265	12.7635077880457	2.21591662176372	0.0217958093860194	0.713133335113525	Q86SZ7	Full-length cDNA clone CS0DJ015YJ12 of T cells (Jurkat cell line) of Homo sapiens (human)	PSME2
0.783900022506714	0.746200025081635	0.708500027656555	+	0.746200025081635	0.000849761446075886	34.2826643057214	3.0707029768666	0.009654220011628	0.746200025081635	Q9Y316	Protein MEMO1	MEMO1
0.519599974155426	0.782500028610229	0.748099982738495	+	0.748099982738495	0.0142622247856609	8.28365132533188	1.84581272295747	0.0344838777749556	0.68339999516805	Q9BVI4	Nucleolar complex protein 4 homolog	NOC4L
0.604600012302399	0.749100029468536	0.890799999237061	+	0.749100029468536	0.0119761808332394	9.05550027759706	1.92168165502601	0.0310290142150742	0.748166680335999	Q86U90	YrdC domain-containing protein, mitochondrial	YRDC
0.709299981594086	0.918900012969971	0.749700009822845	+	0.749700009822845	0.00649676630083694	12.3460260280325	2.18730275527586	0.022571194181017	0.792633334795634	B3KVN0	cDNA FLJ16785 fis, clone NT2RI2015342, highly similar to Solute carrier family 2, facilitated glucose transporter member 1	NA
0.504100024700165	0.751399993896484	0.874700009822845	+	0.751399993896484	0.0227470295892891	6.51671206332877	1.64307530745653	0.0461125453281512	0.710066676139832	Q9H5Q4	Dimethyladenosine transferase 2, mitochondrial	TFB2M
0.795099973678589	0.710799992084503	0.752949953079224	+	0.752949982881546	0.0010429455277745	30.9406384496873	2.98173836239882	0.0103210009304276	0.752949972947439	A8K6Q9	cDNA FLJ75882, highly similar to Homo sapiens spastic paraplegia 20, spartin (Troyer syndrome) (SPG20), mRNA	NA
0.931100010871887	0.667100012302399	0.754800021648407	+	0.754800021648407	0.00965399348134024	10.1037865069074	2.01529299900717	0.0276036295870713	0.784333348274231	P51808	Dynein light chain Tctex-type 3	DYNLT3
0.754899978637695	0.757649958133698	0.760399997234344	+	0.757649987936019	4.39144014509224E-06	477.194122310298	5.35739302085799	0.00102220752607373	0.757649978001912	Q9P260	LisH domain and HEAT repeat-containing protein KIAA1468	KIAA1468
0.758199989795685	0.776799976825714	0.658500015735626	+	0.758199989795685	0.00251373796582606	19.9076509791998	2.59967999551629	0.0148610931180646	0.731166660785675	A0A024R2J9	TBC1 domain family, member 5, isoform CRA_b	TBC1D5
0.758400022983551	0.708700001239777	1.00370001792908	+	0.758400022983551	0.0120371689205603	9.03211162298433	1.91947564486859	0.0311167804352259	0.823600014050802	Q9BVJ6	U3 small nucleolar RNA-associated protein 14 homolog A	UTP14A
0.708000004291534	0.770699977874756	0.758899986743927	+	0.758899986743927	0.000664558589139312	38.7718762336558	3.17746672455089	0.00881880506804507	0.745866656303406	A0A024RBS6	tRNA pseudouridine synthase	PUS1
